invoiceid,custID,prodID,cal_day,cal_month,cal_quarter,cal_year,fiscal_quarter,fiscal_year,qty,amt,discounted
35014,12,91,23,7,3,8,1,8,40,19696.0,0
35023,8,91,4,2,1,7,4,6,106,52194.4,0
35079,30,91,23,10,4,10,2,10,186,91586.4,0
35121,32,91,18,11,4,8,3,8,140,68936.0,0
35124,17,91,4,3,1,10,4,9,81,39884.4,0
35371,9,91,21,3,1,9,4,8,82,40376.8,0
35462,40,91,25,9,3,7,2,7,159,78291.6,0
35552,16,91,13,2,1,6,4,5,47,23142.8,0
35558,22,91,23,7,3,5,1,5,132,64996.8,0
35578,19,91,23,7,3,10,1,10,22,10832.8,0
35594,26,91,29,11,4,7,3,7,159,78291.6,0
35596,26,91,29,11,4,8,3,8,70,34468.0,0
35618,19,91,22,10,4,7,2,7,200,98480.0,0
35713,40,91,11,4,2,5,4,4,26,12802.4,0
35745,34,91,17,11,4,6,3,6,124,61057.6,0
35917,14,91,1,5,2,8,1,8,54,26589.6,0
35976,4,91,23,3,1,8,4,7,112,55148.8,0
35991,31,91,10,1,1,5,3,4,14,6893.6,0
36015,29,91,25,4,2,6,4,5,95,46778.0,0
36017,2,91,3,4,2,5,4,4,128,63027.2,0
36031,13,91,15,7,3,5,1,5,101,49732.4,0
36041,20,91,22,6,2,5,1,5,28,13787.2,0
36124,20,91,12,6,2,9,1,9,132,64996.8,0
36128,18,91,17,4,2,5,4,4,186,91586.4,0
36207,29,91,10,6,2,7,1,7,11,5416.4,0
36246,30,91,15,9,3,10,2,10,141,69428.4,0
36366,30,91,17,12,4,8,3,8,188,92571.2,0
36489,36,91,21,12,4,6,3,6,77,37914.8,0
36500,12,91,18,11,4,8,3,8,183,90109.2,0
36591,38,91,13,7,3,9,1,9,139,68443.6,0
36708,13,91,17,9,3,6,2,6,184,90601.6,0
36804,16,91,27,6,2,7,1,7,16,7878.4,0
36834,20,91,13,5,2,7,1,7,53,26097.2,0
36931,36,91,7,12,4,9,3,9,127,62534.8,0
36943,3,91,18,9,3,7,2,7,106,52194.4,0
37092,27,91,11,9,3,9,2,9,187,92078.8,0
37281,21,91,12,4,2,5,4,4,18,8863.2,0
37287,3,91,8,7,3,8,1,8,18,8863.2,0
37310,18,91,2,12,4,5,3,5,126,62042.4,0
37334,24,91,5,8,3,9,2,9,158,77799.2,0
37414,23,91,25,8,3,5,2,5,189,93063.6,0
37471,40,91,21,2,1,10,4,9,39,19203.6,0
37598,26,91,16,5,2,8,1,8,188,92571.2,0
37626,13,91,16,6,2,6,1,6,194,95525.6,0
37648,19,91,21,4,2,8,4,7,188,92571.2,0
37773,17,91,6,10,4,10,2,10,32,15756.8,0
37819,24,91,28,4,2,6,4,5,163,80261.2,0
37901,22,91,11,2,1,8,4,7,39,19203.6,0
37905,32,91,25,7,3,10,1,10,45,22158.0,0
38178,21,91,2,5,2,5,1,5,148,72875.2,0
38294,21,91,10,10,4,5,2,5,37,18218.8,0
38523,11,91,18,2,1,5,4,4,70,34468.0,0
38541,22,91,30,5,2,10,1,10,166,81738.4,0
38568,33,91,18,1,1,7,3,6,16,7878.4,0
38712,7,91,31,10,4,8,2,8,110,54164.0,0
38750,18,91,11,11,4,6,3,6,132,64996.8,0
38766,37,91,2,1,1,6,3,5,90,44316.0,0
38857,6,91,22,5,2,6,1,6,91,44808.4,0
38892,38,91,18,1,1,6,3,5,60,29544.0,0
38906,23,91,25,6,2,6,1,6,22,10832.8,0
38916,22,91,21,11,4,8,3,8,97,47762.8,0
39004,8,91,13,3,1,5,4,4,164,80753.6,0
39095,33,91,9,11,4,7,3,7,140,68936.0,0
39103,1,91,10,12,4,6,3,6,75,36930.0,0
39220,34,91,10,4,2,6,4,5,35,17234.0,0
39275,39,91,31,1,1,10,3,9,15,7386.0,0
39278,15,91,18,6,2,6,1,6,113,55641.2,0
39467,39,91,3,1,1,7,3,6,149,73367.6,0
39615,40,91,3,5,2,5,1,5,19,9355.6,0
39662,38,91,17,5,2,8,1,8,142,69920.8,0
39674,16,91,5,11,4,10,3,10,48,23635.2,0
39788,2,91,16,9,3,9,2,9,108,53179.2,0
39860,27,91,3,10,4,7,2,7,175,86170.0,0
39919,10,91,7,12,4,6,3,6,165,81246.0,0
39950,31,91,3,9,3,7,2,7,128,63027.2,0
40066,36,91,17,3,1,8,4,7,154,75829.6,0
40073,11,91,29,4,2,8,4,7,162,79768.8,0
40078,17,91,7,10,4,8,2,8,149,73367.6,0
40126,32,91,22,3,1,10,4,9,91,44808.4,0
40249,8,91,29,3,1,5,4,4,39,19203.6,0
40262,3,91,11,1,1,6,3,5,63,31021.2,0
40321,28,91,1,4,2,5,4,4,157,77306.8,0
40338,20,91,14,10,4,7,2,7,154,75829.6,0
40448,10,91,13,10,4,6,2,6,176,86662.4,0
40660,14,91,19,11,4,7,3,7,98,48255.2,0
40665,5,91,3,1,1,7,3,6,56,27574.4,0
40674,38,91,28,10,4,7,2,7,183,90109.2,0
40686,15,91,13,5,2,9,1,9,26,12802.4,0
40721,6,91,18,1,1,10,3,9,59,29051.6,0
40816,17,91,27,1,1,6,3,5,190,93556.0,0
40920,25,91,26,5,2,8,1,8,199,97987.6,0
40972,12,91,18,10,4,6,2,6,50,24620.0,0
41102,31,91,19,9,3,9,2,9,142,69920.8,0
41110,9,91,2,10,4,8,2,8,80,39392.0,0
41116,28,91,22,8,3,7,2,7,24,11817.6,0
41136,25,91,24,5,2,8,1,8,149,73367.6,0
41212,12,91,1,1,1,5,3,4,22,10832.8,0
41236,36,91,13,8,3,7,2,7,124,61057.6,0
41288,29,91,10,2,1,10,4,9,72,35452.8,0
41305,26,91,29,1,1,5,3,4,52,25604.8,0
41434,7,91,18,12,4,9,3,9,60,29544.0,0
41443,37,91,2,8,3,9,2,9,191,94048.4,0
41479,28,91,30,4,2,5,4,4,162,79768.8,0
41833,16,91,19,10,4,6,2,6,192,94540.8,0
41894,21,91,30,7,3,8,1,8,64,31513.6,0
41914,11,91,1,12,4,8,3,8,159,78291.6,0
41976,28,91,28,7,3,10,1,10,52,25604.8,0
41986,11,91,22,11,4,7,3,7,170,83708.0,0
42000,6,91,9,5,2,9,1,9,160,78784.0,0
42066,19,91,29,9,3,6,2,6,56,27574.4,0
42072,35,91,3,7,3,8,1,8,17,8370.8,0
42087,8,91,30,8,3,6,2,6,125,61550.0,0
42090,36,91,26,5,2,8,1,8,54,26589.6,0
42251,33,91,9,5,2,10,1,10,191,94048.4,0
42270,10,91,20,12,4,9,3,9,96,47270.4,0
42373,32,91,11,9,3,6,2,6,78,38407.2,0
42458,21,91,1,9,3,9,2,9,179,88139.6,0
42501,21,91,2,2,1,9,4,8,134,65981.6,0
42503,12,91,11,5,2,7,1,7,117,57610.8,0
42562,17,91,6,5,2,7,1,7,11,5416.4,0
42603,22,91,1,5,2,8,1,8,164,80753.6,0
42766,18,91,13,2,1,5,4,4,197,97002.8,0
42853,30,91,24,9,3,6,2,6,152,74844.8,0
42913,31,91,22,5,2,9,1,9,96,47270.4,0
42932,4,91,7,12,4,6,3,6,124,61057.6,0
42954,29,91,13,6,2,5,1,5,97,47762.8,0
42975,11,91,19,6,2,9,1,9,178,87647.2,0
42984,30,91,9,7,3,8,1,8,30,14772.0,0
43257,25,91,28,9,3,8,2,8,49,24127.6,0
43397,31,91,8,11,4,6,3,6,42,20680.8,0
43415,34,91,13,10,4,10,2,10,97,47762.8,0
43466,38,91,2,1,1,7,3,6,133,65489.2,0
43474,13,91,29,12,4,8,3,8,53,26097.2,0
43502,29,91,5,3,1,9,4,8,21,10340.4,0
43586,20,91,2,6,2,6,1,6,140,68936.0,0
43671,39,91,18,6,2,10,1,10,200,98480.0,0
43683,24,91,21,11,4,5,3,5,94,46285.6,0
43687,31,91,15,6,2,7,1,7,122,60072.8,0
43688,22,91,3,3,1,6,4,5,61,30036.4,0
43703,1,91,2,10,4,8,2,8,35,17234.0,0
43711,30,91,14,7,3,5,1,5,193,95033.2,0
43812,1,91,18,9,3,8,2,8,165,81246.0,0
43821,35,91,6,7,3,8,1,8,177,87154.8,0
43843,28,91,28,6,2,5,1,5,17,8370.8,0
43977,29,91,28,1,1,6,3,5,137,67458.8,0
43991,35,91,15,3,1,10,4,9,127,62534.8,0
44058,5,91,4,4,2,6,4,5,25,12310.0,0
44076,37,91,4,2,1,6,4,5,194,95525.6,0
44176,40,91,19,6,2,10,1,10,109,53671.6,0
44191,26,91,25,10,4,8,2,8,18,8863.2,0
44209,11,91,8,11,4,5,3,5,13,6401.2,0
44260,15,91,2,4,2,8,4,7,160,78784.0,0
44316,38,91,23,8,3,6,2,6,127,62534.8,0
44382,4,91,22,4,2,9,4,8,74,36437.6,0
44392,14,91,19,3,1,7,4,6,124,61057.6,0
44493,23,91,30,4,2,10,4,9,33,16249.2,0
44499,25,91,17,1,1,10,3,9,199,97987.6,0
44509,4,91,27,8,3,8,2,8,17,8370.8,0
44534,16,91,25,7,3,10,1,10,34,16741.6,0
44572,23,91,22,5,2,7,1,7,142,69920.8,0
44723,7,91,27,6,2,10,1,10,170,83708.0,0
44764,13,91,4,3,1,8,4,7,99,48747.6,0
44792,36,91,31,7,3,6,1,6,55,27082.0,0
44863,3,91,11,1,1,8,3,7,115,56626.0,0
44917,40,91,31,5,2,7,1,7,116,57118.4,0
45066,23,91,22,7,3,7,1,7,47,23142.8,0
45259,27,91,25,2,1,7,4,6,81,39884.4,0
45275,9,91,17,7,3,8,1,8,127,62534.8,0
45303,39,91,23,1,1,7,3,6,120,59088.0,0
45316,30,91,7,12,4,9,3,9,149,73367.6,0
45343,32,91,8,11,4,5,3,5,117,57610.8,0
45371,13,91,11,8,3,5,2,5,114,56133.6,0
45443,33,91,5,8,3,10,2,10,109,53671.6,0
45591,31,91,12,12,4,7,3,7,31,15264.4,0
45674,21,91,30,11,4,6,3,6,143,70413.2,0
45715,39,91,18,3,1,9,4,8,197,97002.8,0
45863,15,91,1,8,3,6,2,6,26,12802.4,0
46007,17,91,14,4,2,7,4,6,121,59580.4,0
46040,14,91,23,9,3,6,2,6,87,42838.8,0
46109,12,91,31,5,2,9,1,9,129,63519.6,0
46176,33,91,2,7,3,9,1,9,105,51702.0,0
46190,40,91,19,11,4,6,3,6,166,81738.4,0
46229,7,91,27,3,1,10,4,9,97,47762.8,0
46251,16,91,18,7,3,5,1,5,114,56133.6,0
46308,2,91,16,10,4,8,2,8,77,37914.8,0
46323,19,91,30,12,4,5,3,5,30,14772.0,0
46435,17,91,1,8,3,5,2,5,142,69920.8,0
46501,37,91,30,1,1,8,3,7,119,58595.6,0
46588,8,91,28,3,1,10,4,9,118,58103.2,0
46651,10,91,24,4,2,5,4,4,59,29051.6,0
46943,17,91,27,11,4,9,3,9,53,26097.2,0
47142,12,91,25,7,3,8,1,8,33,16249.2,0
47173,28,91,26,10,4,8,2,8,106,52194.4,0
47244,14,91,24,1,1,9,3,8,16,7878.4,0
47342,23,91,3,5,2,6,1,6,36,17726.4,0
47452,21,91,12,6,2,8,1,8,187,92078.8,0
47528,29,91,6,3,1,5,4,4,168,82723.2,0
47600,36,91,13,11,4,5,3,5,68,33483.2,0
47662,40,91,9,3,1,5,4,4,32,15756.8,0
47846,18,91,10,7,3,6,1,6,21,10340.4,0
47899,19,91,27,7,3,6,1,6,193,95033.2,0
47927,8,91,24,7,3,8,1,8,22,10832.8,0
47946,40,91,28,4,2,7,4,6,73,35945.2,0
47958,40,91,25,11,4,6,3,6,111,54656.4,0
48196,2,91,10,9,3,7,2,7,107,52686.8,0
48222,16,91,30,8,3,9,2,9,191,94048.4,0
48236,21,91,19,7,3,8,1,8,18,8863.2,0
48237,11,91,6,4,2,9,4,8,157,77306.8,0
48251,35,91,10,1,1,10,3,9,120,59088.0,0
48316,10,91,16,7,3,5,1,5,94,46285.6,0
48344,6,91,29,8,3,10,2,10,70,34468.0,0
48397,15,91,9,1,1,5,3,4,75,36930.0,0
48406,29,91,27,9,3,9,2,9,70,34468.0,0
48648,9,91,18,1,1,7,3,6,106,52194.4,0
48695,35,91,26,8,3,6,2,6,84,41361.6,0
48715,10,91,21,9,3,9,2,9,184,90601.6,0
48775,32,91,22,1,1,5,3,4,147,72382.8,0
48788,4,91,14,6,2,5,1,5,48,23635.2,0
49021,7,91,30,3,1,5,4,4,21,10340.4,0
49052,15,91,17,7,3,6,1,6,23,11325.2,0
49072,28,91,11,9,3,5,2,5,140,68936.0,0
49257,20,91,27,5,2,5,1,5,38,18711.2,0
49295,11,91,24,5,2,7,1,7,155,76322.0,0
49313,10,91,9,5,2,9,1,9,85,41854.0,0
49407,40,91,20,6,2,9,1,9,101,49732.4,0
49451,40,91,16,1,1,6,3,5,78,38407.2,0
49481,39,91,29,7,3,9,1,9,26,12802.4,0
49497,40,91,26,8,3,8,2,8,152,74844.8,0
49510,5,91,5,7,3,7,1,7,158,77799.2,0
49668,11,91,15,2,1,8,4,7,12,5908.8,0
49718,27,91,29,3,1,8,4,7,110,54164.0,0
49727,36,91,18,5,2,8,1,8,163,80261.2,0
49810,36,91,18,9,3,9,2,9,147,72382.8,0
49877,26,91,30,9,3,8,2,8,121,59580.4,0
49887,4,91,29,8,3,10,2,10,33,16249.2,0
49917,5,91,21,1,1,10,3,9,108,53179.2,0
49994,39,91,1,12,4,10,3,10,150,73860.0,0
50335,5,91,28,8,3,10,2,10,169,83215.6,0
50478,26,91,10,8,3,7,2,7,31,15264.4,0
50592,18,91,24,5,2,6,1,6,123,60565.2,0
50639,39,91,20,6,2,9,1,9,129,63519.6,0
50726,19,91,27,3,1,9,4,8,10,4924.0,0
50765,30,91,5,10,4,8,2,8,69,33975.6,0
50778,18,91,2,9,3,10,2,10,82,40376.8,0
50799,29,91,29,7,3,7,1,7,138,67951.2,0
50866,17,91,21,10,4,5,2,5,125,61550.0,0
50928,36,91,1,2,1,9,4,8,147,72382.8,0
50929,36,91,1,2,1,8,4,7,170,83708.0,0
50968,16,91,7,5,2,10,1,10,65,32006.0,0
51052,11,91,16,7,3,5,1,5,180,88632.0,0
51064,6,91,17,2,1,8,4,7,108,53179.2,0
51115,34,91,1,11,4,6,3,6,154,75829.6,0
51129,3,91,20,4,2,9,4,8,139,68443.6,0
51320,34,91,4,10,4,10,2,10,189,93063.6,0
51371,28,91,11,7,3,6,1,6,30,14772.0,0
51381,28,91,6,3,1,10,4,9,190,93556.0,0
51584,34,91,12,4,2,8,4,7,29,14279.6,0
51729,11,91,2,3,1,5,4,4,50,24620.0,0
51763,16,91,25,8,3,5,2,5,29,14279.6,0
51839,2,91,25,2,1,6,4,5,173,85185.2,0
51875,2,91,10,8,3,7,2,7,149,73367.6,0
51894,30,91,24,4,2,6,4,5,120,59088.0,0
51937,18,91,28,8,3,9,2,9,108,53179.2,0
52023,37,91,7,6,2,5,1,5,84,41361.6,0
52026,32,91,17,12,4,6,3,6,141,69428.4,0
52087,30,91,2,1,1,7,3,6,72,35452.8,0
52320,10,91,8,8,3,10,2,10,103,50717.2,0
52407,28,91,10,7,3,10,1,10,77,37914.8,0
52408,13,91,13,2,1,10,4,9,159,78291.6,0
52469,3,91,24,11,4,9,3,9,25,12310.0,0
52500,14,91,6,5,2,8,1,8,48,23635.2,0
52538,9,91,15,3,1,6,4,5,83,40869.2,0
52560,9,91,19,2,1,8,4,7,130,64012.0,0
52578,39,91,25,9,3,9,2,9,39,19203.6,0
52593,1,91,22,6,2,10,1,10,60,29544.0,0
52618,37,91,15,5,2,5,1,5,41,20188.4,0
52665,27,91,24,9,3,10,2,10,107,52686.8,0
52667,39,91,19,8,3,8,2,8,51,25112.4,0
52760,27,91,10,10,4,5,2,5,167,82230.8,0
52826,6,91,11,10,4,8,2,8,67,32990.8,0
52850,30,91,18,6,2,5,1,5,154,75829.6,0
52895,1,91,16,6,2,7,1,7,156,76814.4,0
52957,29,91,18,8,3,8,2,8,142,69920.8,0
52962,32,91,14,1,1,5,3,4,23,11325.2,0
53047,1,91,21,1,1,5,3,4,168,82723.2,0
53130,35,91,18,9,3,10,2,10,71,34960.4,0
53195,26,91,12,11,4,5,3,5,162,79768.8,0
53359,32,91,1,7,3,5,1,5,10,4924.0,0
53412,22,91,9,2,1,8,4,7,134,65981.6,0
53519,26,91,6,2,1,7,4,6,178,87647.2,0
53540,11,91,8,3,1,10,4,9,122,60072.8,0
53629,11,91,28,5,2,10,1,10,149,73367.6,0
53687,39,91,24,8,3,5,2,5,122,60072.8,0
53809,4,91,21,5,2,10,1,10,92,45300.8,0
53818,37,91,12,1,1,5,3,4,143,70413.2,0
53835,18,91,19,11,4,7,3,7,59,29051.6,0
53951,23,91,24,5,2,5,1,5,45,22158.0,0
53974,5,91,3,3,1,5,4,4,114,56133.6,0
54145,25,91,9,8,3,7,2,7,71,34960.4,0
54160,24,91,24,4,2,6,4,5,170,83708.0,0
54329,18,91,21,4,2,5,4,4,88,43331.2,0
54424,30,91,6,7,3,10,1,10,18,8863.2,0
54483,39,91,24,9,3,10,2,10,113,55641.2,0
54573,22,91,26,10,4,8,2,8,77,37914.8,0
54633,7,91,24,2,1,6,4,5,13,6401.2,0
55111,21,91,22,12,4,8,3,8,18,8863.2,0
55181,35,91,16,3,1,10,4,9,37,18218.8,0
55203,36,91,24,1,1,6,3,5,139,68443.6,0
55224,19,91,7,2,1,9,4,8,39,19203.6,0
55232,34,91,31,5,2,5,1,5,162,79768.8,0
55306,21,91,5,12,4,7,3,7,155,76322.0,0
55316,23,91,24,12,4,8,3,8,175,86170.0,0
55372,21,91,1,12,4,8,3,8,180,88632.0,0
55439,15,91,5,12,4,8,3,8,150,73860.0,0
183,38,92,7,8,3,10,2,10,61,10165.65,0
184,31,92,9,11,4,5,3,5,22,3666.3,0
224,33,92,16,7,3,8,1,8,82,13665.3,0
236,23,92,15,5,2,6,1,6,127,21164.55,0
262,20,92,20,6,2,6,1,6,166,27663.9,0
296,2,92,1,10,4,9,2,9,66,10998.9,0
313,9,92,5,8,3,8,2,8,103,17164.95,0
316,4,92,11,11,4,5,3,5,113,18831.45,0
366,5,92,11,7,3,9,1,9,17,2833.05,0
499,8,92,9,8,3,6,2,6,95,15831.75,0
583,10,92,28,4,2,10,4,9,77,12832.05,0
668,18,92,26,7,3,7,1,7,158,26330.7,0
827,36,92,26,9,3,8,2,8,170,28330.5,0
842,20,92,11,9,3,8,2,8,105,17498.25,0
862,25,92,7,1,1,7,3,6,117,19498.05,0
922,29,92,29,5,2,9,1,9,178,29663.7,0
972,39,92,24,7,3,10,1,10,17,2833.05,0
996,34,92,15,5,2,8,1,8,128,21331.2,0
1135,29,92,18,1,1,8,3,7,96,15998.4,0
1152,35,92,14,7,3,7,1,7,57,9499.05,0
1223,22,92,2,2,1,7,4,6,131,21831.15,0
1229,22,92,2,2,1,8,4,7,112,18664.8,0
1318,22,92,14,10,4,6,2,6,45,7499.25,0
1335,12,92,10,8,3,6,2,6,66,10998.9,0
1336,38,92,6,12,4,10,3,10,188,31330.2,0
1347,31,92,27,3,1,9,4,8,170,28330.5,0
1371,38,92,30,9,3,7,2,7,96,15998.4,0
1378,17,92,4,10,4,10,2,10,88,14665.2,0
1420,25,92,17,7,3,8,1,8,124,20664.6,0
1551,31,92,2,6,2,10,1,10,51,8499.15,0
1585,14,92,28,11,4,5,3,5,48,7999.2,0
1700,12,92,18,1,1,7,3,6,46,7665.9,0
1889,6,92,9,8,3,8,2,8,27,4499.55,0
1910,2,92,23,5,2,10,1,10,48,7999.2,0
2050,31,92,26,8,3,5,2,5,142,23664.3,0
2055,9,92,31,10,4,6,2,6,42,6999.3,0
2058,1,92,27,4,2,10,4,9,48,7999.2,0
2153,34,92,5,6,2,10,1,10,85,14165.25,0
2239,15,92,31,5,2,9,1,9,153,25497.45,0
2243,5,92,8,1,1,10,3,9,125,20831.25,0
2280,9,92,21,2,1,6,4,5,81,13498.65,0
2304,12,92,9,12,4,5,3,5,54,8999.1,0
2319,40,92,16,8,3,8,2,8,12,1999.8,0
2337,22,92,30,8,3,5,2,5,175,29163.75,0
2372,4,92,11,5,2,8,1,8,147,24497.55,0
2382,36,92,23,8,3,7,2,7,110,18331.5,0
2481,23,92,6,4,2,6,4,5,170,28330.5,0
2501,40,92,13,6,2,7,1,7,183,30496.95,0
2506,13,92,16,10,4,8,2,8,172,28663.8,0
2627,24,92,12,7,3,7,1,7,38,6332.7,0
2671,40,92,16,4,2,5,4,4,87,14498.55,0
2842,15,92,9,10,4,5,2,5,159,26497.35,0
2914,33,92,2,3,1,6,4,5,43,7165.95,0
2916,34,92,17,4,2,5,4,4,29,4832.85,0
2920,34,92,14,9,3,8,2,8,181,30163.65,0
2998,38,92,23,4,2,9,4,8,137,22831.05,0
3007,17,92,7,8,3,5,2,5,120,19998.0,0
3121,1,92,25,4,2,10,4,9,162,26997.3,0
3124,10,92,15,2,1,10,4,9,139,23164.35,0
3132,33,92,8,7,3,9,1,9,66,10998.9,0
3178,29,92,17,9,3,5,2,5,82,13665.3,0
3301,18,92,8,7,3,10,1,10,172,28663.8,0
3331,35,92,10,4,2,7,4,6,171,28497.15,0
3403,30,92,7,2,1,5,4,4,173,28830.45,0
3429,8,92,8,2,1,8,4,7,147,24497.55,0
3584,8,92,24,5,2,5,1,5,122,20331.3,0
3649,11,92,19,3,1,8,4,7,171,28497.15,0
3682,8,92,24,9,3,7,2,7,27,4499.55,0
3685,31,92,8,4,2,5,4,4,68,11332.2,0
3686,31,92,8,4,2,7,4,6,169,28163.85,0
3759,33,92,4,11,4,10,3,10,160,26664.0,0
3823,23,92,22,8,3,10,2,10,117,19498.05,0
3932,25,92,19,10,4,6,2,6,45,7499.25,0
4071,13,92,26,6,2,8,1,8,138,22997.7,0
4243,15,92,10,10,4,10,2,10,74,12332.1,0
4250,26,92,15,8,3,6,2,6,188,31330.2,0
4303,19,92,17,12,4,7,3,7,51,8499.15,0
4363,33,92,10,6,2,9,1,9,49,8165.85,0
4382,5,92,9,9,3,5,2,5,183,30496.95,0
4408,26,92,18,3,1,8,4,7,135,22497.75,0
4442,29,92,9,11,4,7,3,7,60,9999.0,0
4457,20,92,2,5,2,9,1,9,172,28663.8,0
4590,37,92,11,7,3,9,1,9,113,18831.45,0
4646,18,92,18,3,1,10,4,9,24,3999.6,0
4885,10,92,5,3,1,10,4,9,94,15665.1,0
4891,39,92,4,7,3,8,1,8,102,16998.3,0
4991,11,92,29,3,1,8,4,7,181,30163.65,0
5068,17,92,2,2,1,8,4,7,39,6499.35,0
5082,9,92,7,10,4,10,2,10,73,12165.45,0
5084,18,92,5,4,2,7,4,6,33,5499.45,0
5099,5,92,1,1,1,7,3,6,29,4832.85,0
5143,40,92,6,2,1,7,4,6,114,18998.1,0
5181,24,92,4,3,1,9,4,8,84,13998.6,0
5188,27,92,30,9,3,7,2,7,160,26664.0,0
5200,5,92,12,12,4,6,3,6,142,23664.3,0
5272,9,92,6,11,4,6,3,6,30,4999.5,0
5305,3,92,13,7,3,10,1,10,93,15498.45,0
5308,31,92,26,3,1,5,4,4,186,30996.9,0
5318,31,92,25,7,3,10,1,10,24,3999.6,0
5372,40,92,19,1,1,8,3,7,27,4499.55,0
5457,39,92,11,5,2,9,1,9,63,10498.95,0
5565,11,92,19,9,3,9,2,9,152,25330.8,0
5649,15,92,9,3,1,10,4,9,85,14165.25,0
5778,13,92,15,2,1,6,4,5,69,11498.85,0
5805,3,92,28,12,4,7,3,7,34,5666.1,0
5951,28,92,1,6,2,9,1,9,173,28830.45,0
6058,36,92,25,4,2,9,4,8,177,29497.05,0
6401,32,92,15,9,3,6,2,6,19,3166.35,0
6516,26,92,4,12,4,6,3,6,78,12998.7,0
6532,5,92,25,4,2,10,4,9,134,22331.1,0
6536,38,92,8,5,2,5,1,5,109,18164.85,0
6646,11,92,25,2,1,9,4,8,62,10332.3,0
6657,3,92,1,9,3,9,2,9,78,12998.7,0
6730,28,92,5,3,1,10,4,9,63,10498.95,0
6740,5,92,14,12,4,8,3,8,150,24997.5,0
6751,8,92,25,1,1,10,3,9,61,10165.65,0
6756,19,92,3,8,3,5,2,5,108,17998.2,0
6797,18,92,5,5,2,6,1,6,115,19164.75,0
6826,14,92,7,2,1,6,4,5,140,23331.0,0
6833,2,92,16,3,1,10,4,9,147,24497.55,0
6925,36,92,26,6,2,8,1,8,164,27330.6,0
6953,15,92,30,5,2,8,1,8,110,18331.5,0
6960,23,92,22,11,4,8,3,8,138,22997.7,0
6983,23,92,20,10,4,5,2,5,199,33163.35,0
6996,34,92,30,1,1,6,3,5,136,22664.4,0
7109,23,92,2,11,4,10,3,10,161,26830.65,0
7223,37,92,12,12,4,9,3,9,129,21497.85,0
7224,29,92,3,3,1,6,4,5,135,22497.75,0
7299,26,92,25,2,1,9,4,8,49,8165.85,0
7502,36,92,15,10,4,10,2,10,92,15331.8,0
7512,18,92,20,4,2,5,4,4,186,30996.9,0
7628,15,92,15,7,3,7,1,7,131,21831.15,0
7664,15,92,5,9,3,5,2,5,184,30663.6,0
7708,1,92,15,1,1,7,3,6,37,6166.05,0
7834,12,92,27,10,4,6,2,6,50,8332.5,0
7959,33,92,6,7,3,10,1,10,121,20164.65,0
7994,33,92,6,8,3,10,2,10,18,2999.7,0
8010,17,92,21,3,1,7,4,6,157,26164.05,0
8019,22,92,9,7,3,10,1,10,16,2666.4,0
8039,34,92,14,12,4,8,3,8,136,22664.4,0
8242,25,92,23,4,2,10,4,9,38,6332.7,0
8371,14,92,10,3,1,10,4,9,183,30496.95,0
8421,26,92,10,9,3,6,2,6,18,2999.7,0
8426,9,92,17,6,2,5,1,5,124,20664.6,0
8911,15,92,20,10,4,6,2,6,124,20664.6,0
8915,8,92,1,10,4,6,2,6,127,21164.55,0
8934,32,92,29,6,2,5,1,5,75,12498.75,0
8988,20,92,15,4,2,7,4,6,13,2166.45,0
9143,33,92,2,9,3,9,2,9,103,17164.95,0
9318,14,92,4,9,3,6,2,6,161,26830.65,0
9390,16,92,11,1,1,8,3,7,72,11998.8,0
9402,23,92,30,4,2,9,4,8,64,10665.6,0
9412,26,92,16,9,3,10,2,10,116,19331.4,0
9419,25,92,4,3,1,9,4,8,90,14998.5,0
9516,3,92,19,10,4,5,2,5,183,30496.95,0
9517,3,92,19,10,4,9,2,9,44,7332.6,0
9532,15,92,8,12,4,8,3,8,180,29997.0,0
9694,38,92,19,6,2,7,1,7,140,23331.0,0
9704,18,92,14,3,1,6,4,5,171,28497.15,0
9729,31,92,12,4,2,5,4,4,196,32663.4,0
9732,38,92,6,6,2,10,1,10,135,22497.75,0
9758,32,92,8,3,1,8,4,7,169,28163.85,0
9888,6,92,29,11,4,5,3,5,48,7999.2,0
10118,12,92,12,8,3,6,2,6,46,7665.9,0
10181,20,92,15,3,1,10,4,9,172,28663.8,0
10182,8,92,30,1,1,10,3,9,34,5666.1,0
10207,35,92,12,7,3,9,1,9,16,2666.4,0
10277,36,92,15,8,3,6,2,6,110,18331.5,0
10292,3,92,6,3,1,8,4,7,187,31163.55,0
10371,26,92,12,10,4,8,2,8,26,4332.9,0
10455,35,92,3,6,2,5,1,5,182,30330.3,0
10470,25,92,22,8,3,6,2,6,111,18498.15,0
10825,18,92,28,11,4,7,3,7,135,22497.75,0
10861,36,92,26,1,1,5,3,4,99,16498.35,0
10910,1,92,4,2,1,5,4,4,80,13332.0,0
10989,24,92,26,10,4,5,2,5,96,15998.4,0
11184,3,92,23,9,3,8,2,8,61,10165.65,0
11189,15,92,15,10,4,8,2,8,94,15665.1,0
11204,11,92,26,9,3,10,2,10,199,33163.35,0
11721,15,92,17,11,4,6,3,6,28,4666.2,0
11724,28,92,6,7,3,6,1,6,148,24664.2,0
11740,32,92,15,11,4,7,3,7,77,12832.05,0
11819,15,92,1,11,4,9,3,9,131,21831.15,0
11954,24,92,27,9,3,10,2,10,138,22997.7,0
