invoiceid,custID,prodID,amt,qty,discounted,cal_month,cal_day,cal_year,cal_quarter,fiscal_quarter,fiscal_year
51629,19,49,245,40,0,11,21,6,4,3,06
51630,6,85,162,171,0,06,17,6,2,1,06
51631,1,65,219,11,0,02,15,5,1,4,04
51632,19,70,101,167,0,11,21,5,4,3,05
51633,15,95,304,127,0,6,1,8,2,1,08
51634,15,54,232,182,0,6,1,9,2,1,09
51635,17,74,366,47,0,05,14,5,2,1,05
51636,4,87,155,82,0,11,15,9,4,3,09
51637,15,51,273,152,0,6,1,7,2,1,07
51637,15,30,292,96,0,6,1,7,2,1,07
51637,15,99,310,190,0,6,1,7,2,1,07
51638,15,82,118,129,0,6,1,5,2,1,05
51638,15,81,328,39,0,6,1,5,2,1,05
51638,15,8,127,124,0,6,1,5,2,1,05
51638,15,64,360,194,0,6,1,5,2,1,05
51639,37,9,118,170,0,12,31,8,4,3,08
51639,37,84,330,40,0,12,31,8,4,3,08
51640,12,50,161,80,0,3,7,5,1,4,04
51640,12,70,321,152,0,3,7,5,1,4,04
51640,12,89,296,96,0,3,7,5,1,4,04
51641,12,3,108,62,0,3,7,7,1,4,06
51641,12,4,145,98,0,3,7,7,1,4,06
51642,35,58,339,20,0,01,26,10,1,3,09
51642,35,36,264,55,0,01,26,10,1,3,09
51643,27,81,217,183,0,08,18,7,3,2,07
51644,27,8,207,35,0,08,18,6,3,2,06
51644,27,45,373,105,0,08,18,6,3,2,06
51645,12,1,369,72,0,3,7,8,1,4,07
51646,37,49,319,187,0,12,31,5,4,3,05
51646,37,66,273,81,0,12,31,5,4,3,05
51647,37,82,308,26,0,12,31,6,4,3,06
51647,37,47,158,100,0,12,31,6,4,3,06
51648,7,19,312,78,0,08,26,6,3,2,06
51649,7,98,164,115,0,05,23,7,2,1,07
51650,10,9,145,94,0,06,24,9,2,1,09
51651,2,88,141,188,0,07,22,9,3,1,09
51652,2,64,397,180,0,07,22,7,3,1,07
51652,2,96,383,140,0,07,22,7,3,1,07
51652,2,55,314,91,0,07,22,7,3,1,07
51653,22,13,267,164,0,01,30,7,1,3,06
51653,22,104,128,157,0,01,30,7,1,3,06
51654,10,34,318,137,0,06,24,5,2,1,05
51654,10,52,334,181,0,06,24,5,2,1,05
51654,10,50,294,99,0,06,24,5,2,1,05
51654,10,97,364,97,0,06,24,5,2,1,05
51654,10,90,280,106,0,06,24,5,2,1,05
51655,7,56,136,27,0,05,23,9,2,1,09
51656,10,102,146,53,0,06,24,7,2,1,07
51656,10,70,369,19,0,06,24,7,2,1,07
51657,10,26,339,152,0,10,20,7,4,2,07
51657,10,11,348,109,0,10,20,7,4,2,07
51657,10,105,399,186,0,10,20,7,4,2,07
51657,10,63,396,84,0,10,20,7,4,2,07
51658,10,79,277,51,0,10,20,6,4,2,06
51659,23,78,160,145,0,10,6,7,4,2,07
51660,34,90,200,14,0,11,7,5,4,3,05
51660,34,105,277,75,0,11,7,5,4,3,05
51660,34,57,117,121,0,11,7,5,4,3,05
51661,23,21,121,31,0,10,6,5,4,2,05
51661,23,41,134,87,0,10,6,5,4,2,05
51661,23,72,248,125,0,10,6,5,4,2,05
51661,23,76,191,173,0,10,6,5,4,2,05
51662,23,80,158,40,0,06,26,7,2,1,07
51663,18,76,182,62,0,1,2,7,1,3,06
51664,4,52,122,115,0,10,19,9,4,2,09
51665,6,50,280,89,0,10,22,8,4,2,08
51666,38,61,154,95,0,2,9,9,1,4,08
51667,20,17,190,19,0,1,5,9,1,3,08
51668,20,65,369,61,0,1,5,8,1,3,07
51669,6,98,183,157,0,05,30,9,2,1,09
51670,15,26,193,176,0,09,25,10,3,2,10
51670,15,31,198,50,0,09,25,10,3,2,10
51671,33,24,331,26,0,1,11,6,1,3,05
51672,33,36,207,160,0,1,11,7,1,3,06
51673,15,44,348,39,0,02,23,5,1,4,04
51673,15,33,324,108,0,02,23,5,1,4,04
51673,15,22,334,78,0,02,23,5,1,4,04
51674,20,5,263,23,0,1,5,7,1,3,06
51674,20,89,339,198,0,1,5,7,1,3,06
51675,20,24,126,60,0,1,5,6,1,3,05
51676,30,14,209,76,0,01,26,9,1,3,08
51677,30,77,300,45,0,01,26,8,1,3,07
51677,30,42,178,118,0,01,26,8,1,3,07
51678,31,3,133,27,0,3,1,10,1,4,09
51679,24,52,266,29,0,08,19,6,3,2,06
51679,24,40,359,143,0,08,19,6,3,2,06
51680,36,67,342,168,0,12,16,8,4,3,08
51680,36,74,190,88,0,12,16,8,4,3,08
51681,36,84,397,20,0,12,16,6,4,3,06
51681,36,68,211,83,0,12,16,6,4,3,06
51681,36,3,164,39,0,12,16,6,4,3,06
51682,36,101,371,131,0,12,16,7,4,3,07
51682,36,11,266,23,0,12,16,7,4,3,07
51682,36,28,119,106,0,12,16,7,4,3,07
51683,18,43,333,119,0,01,20,10,1,3,09
51683,18,69,326,97,0,01,20,10,1,3,09
51684,36,11,128,186,0,12,16,5,4,3,05
51685,24,43,224,85,0,08,19,9,3,2,09
51686,30,80,251,11,0,01,26,7,1,3,06
51687,33,28,311,154,0,06,28,10,2,1,10
51687,33,87,392,22,0,06,28,10,2,1,10
51688,29,101,273,166,0,10,8,9,4,2,09
51688,29,55,323,24,0,10,8,9,4,2,09
51689,29,69,151,113,0,10,8,8,4,2,08
51690,20,58,216,70,0,12,23,8,4,3,08
51691,12,41,289,10,0,04,14,10,2,4,09
51691,12,26,319,98,0,04,14,10,2,4,09
51691,12,32,334,127,0,04,14,10,2,4,09
51691,12,42,156,176,0,04,14,10,2,4,09
51692,14,50,127,112,0,11,10,8,4,3,08
51693,29,84,337,170,0,10,8,7,4,2,07
51694,2,17,162,18,0,09,17,9,3,2,09
51694,2,92,164,78,0,09,17,9,3,2,09
51695,17,19,383,102,0,5,7,8,2,1,08
51696,19,103,382,170,0,03,14,5,1,4,04
51696,19,42,118,122,0,03,14,5,1,4,04
51697,19,21,273,184,0,03,14,7,1,4,06
51698,14,9,368,58,0,11,10,6,4,3,06
51699,19,63,230,184,0,03,14,9,1,4,08
51699,19,96,341,74,0,03,14,9,1,4,08
51700,19,103,202,97,0,03,14,8,1,4,07
51700,19,27,329,104,0,03,14,8,1,4,07
51701,9,68,225,68,0,10,16,8,4,2,08
51701,9,32,235,135,0,10,16,8,4,2,08
51702,17,55,374,185,0,5,7,5,2,1,05
51703,2,48,217,46,0,09,17,7,3,2,07
51704,17,97,186,183,0,5,7,6,2,1,06
51704,17,23,354,90,0,5,7,6,2,1,06
51705,24,67,275,40,0,08,15,10,3,2,10
51706,25,55,399,175,0,4,5,9,2,4,08
51707,38,98,362,136,0,07,18,8,3,1,08
51708,20,12,191,133,0,10,4,5,4,2,05
51708,20,33,164,109,0,10,4,5,4,2,05
51709,20,36,330,116,0,10,4,8,4,2,08
51710,38,49,169,117,0,07,18,5,3,1,05
51710,38,34,217,191,0,07,18,5,3,1,05
51711,38,93,165,13,0,07,18,6,3,1,06
51712,16,85,132,105,0,03,14,10,1,4,09
51713,33,41,257,192,0,3,10,7,1,4,06
51713,33,61,240,60,0,3,10,7,1,4,06
51714,33,28,242,108,0,3,10,6,1,4,05
51714,33,37,313,56,0,3,10,6,1,4,05
51715,20,14,396,199,0,03,14,6,1,4,05
51716,6,33,102,108,0,4,9,10,2,4,09
51717,33,29,305,109,0,3,10,9,1,4,08
51717,33,79,245,28,0,3,10,9,1,4,08
51718,33,39,119,99,0,3,10,8,1,4,07
51719,32,94,179,86,0,03,27,7,1,4,06
51720,12,95,268,165,0,05,16,5,2,1,05
51720,12,42,143,150,0,05,16,5,2,1,05
51721,19,35,382,16,0,05,30,5,2,1,05
51721,19,3,371,12,0,05,30,5,2,1,05
51722,19,83,195,141,0,05,30,7,2,1,07
51723,19,7,192,90,0,05,30,6,2,1,06
51723,19,103,398,82,0,05,30,6,2,1,06
51724,28,79,296,180,0,07,25,9,3,1,09
51725,28,29,266,173,0,07,25,8,3,1,08
51726,2,96,162,61,0,9,5,6,3,2,06
51727,34,77,327,146,0,12,19,9,4,3,09
51727,34,30,324,89,0,12,19,9,4,3,09
51728,16,102,392,74,0,5,11,7,2,1,07
51729,11,91,177,50,0,3,2,5,1,4,04
51730,16,78,100,175,0,5,11,9,2,1,09
51730,16,57,391,186,0,5,11,9,2,1,09
51731,16,59,188,110,0,5,11,8,2,1,08
51731,16,40,324,95,0,5,11,8,2,1,08
51731,16,14,359,25,0,5,11,8,2,1,08
51732,22,28,296,198,0,09,21,10,3,2,10
51733,11,20,352,53,0,3,2,9,1,4,08
51734,2,29,135,13,0,9,5,8,3,2,08
51735,2,90,255,130,0,9,5,9,3,2,09
51736,28,17,215,13,0,07,25,7,3,1,07
51736,28,65,232,54,0,07,25,7,3,1,07
51737,28,36,288,77,0,07,25,6,3,1,06
51737,28,20,389,138,0,07,25,6,3,1,06
51738,3,15,225,84,0,05,19,5,2,1,05
51739,3,12,111,134,0,05,19,6,2,1,06
51740,15,3,389,69,0,10,7,9,4,2,09
51741,17,72,379,127,0,10,25,7,4,2,07
51742,15,69,337,179,0,10,7,7,4,2,07
51743,15,33,281,183,0,10,7,6,4,2,06
51743,15,51,318,158,0,10,7,6,4,2,06
51744,3,92,377,188,0,05,19,9,2,1,09
51744,3,85,142,97,0,05,19,9,2,1,09
51745,17,15,167,164,0,10,25,6,4,2,06
51745,17,6,302,125,0,10,25,6,4,2,06
51746,25,4,284,171,0,2,8,10,1,4,09
51747,17,56,222,148,0,10,25,5,4,2,05
51748,11,8,269,135,0,02,14,5,1,4,04
51749,36,35,305,135,0,3,1,7,1,4,06
51749,36,93,298,171,0,3,1,7,1,4,06
51750,5,41,379,124,0,6,6,9,2,1,09
51751,5,80,160,128,0,11,10,10,4,3,10
51751,5,43,200,125,0,11,10,10,4,3,10
51752,5,89,126,46,0,09,30,5,3,2,05
51752,5,72,290,64,0,09,30,5,3,2,05
51753,5,8,299,75,0,09,30,7,3,2,07
51754,5,78,243,34,0,09,30,6,3,2,06
51754,5,84,234,153,0,09,30,6,3,2,06
51755,5,93,108,169,0,6,6,7,2,1,07
51756,5,15,105,143,0,6,6,5,2,1,05
51756,5,98,230,190,0,6,6,5,2,1,05
51757,15,93,148,168,0,07,21,5,3,1,05
51758,15,11,100,123,0,07,21,7,3,1,07
51758,15,4,366,152,0,07,21,7,3,1,07
51758,15,52,347,34,0,07,21,7,3,1,07
51759,15,1,193,199,0,07,21,6,3,1,06
51760,15,21,126,198,0,07,21,9,3,1,09
51760,15,33,309,70,0,07,21,9,3,1,09
51761,15,26,376,62,0,07,21,8,3,1,08
51762,12,64,144,78,0,03,31,10,1,4,09
51763,16,67,270,174,0,08,25,5,3,2,05
51763,16,95,394,161,0,08,25,5,3,2,05
51763,16,91,320,29,0,08,25,5,3,2,05
51764,38,14,235,37,0,10,1,10,4,2,10
51765,40,43,120,77,0,7,12,6,3,1,06
51765,40,68,277,170,0,7,12,6,3,1,06
51766,23,89,228,129,0,03,17,9,1,4,08
51767,23,75,366,171,0,03,17,8,1,4,07
51768,23,95,119,137,0,03,17,5,1,4,04
51769,40,83,269,63,0,7,12,9,3,1,09
51770,16,84,171,129,0,08,25,8,3,2,08
51771,22,37,379,30,0,06,29,10,2,1,10
51771,22,21,133,124,0,06,29,10,2,1,10
51771,22,14,157,191,0,06,29,10,2,1,10
51771,22,19,334,58,0,06,29,10,2,1,10
51772,21,29,162,113,0,12,24,5,4,3,05
51773,15,84,216,53,0,1,2,9,1,3,08
51773,15,83,252,87,0,1,2,9,1,3,08
51774,30,33,374,186,0,05,26,7,2,1,07
51775,11,29,140,105,0,6,3,5,2,1,05
51776,5,80,153,122,0,6,5,10,2,1,10
51776,5,100,109,170,0,6,5,10,2,1,10
51777,21,67,137,184,0,5,9,7,2,1,07
51777,21,57,304,105,0,5,9,7,2,1,07
51778,30,66,226,29,0,05,26,8,2,1,08
51779,15,55,129,115,0,1,2,6,1,3,05
51780,17,15,149,98,0,08,27,10,3,2,10
51780,17,103,350,81,0,08,27,10,3,2,10
51780,17,52,308,30,0,08,27,10,3,2,10
51781,10,7,224,61,0,07,26,9,3,1,09
51781,10,62,332,167,0,07,26,9,3,1,09
51782,10,19,230,157,0,07,26,8,3,1,08
51783,24,11,174,143,0,05,23,10,2,1,10
51784,10,105,160,37,0,07,26,7,3,1,07
51785,10,40,372,158,0,07,26,6,3,1,06
51785,10,41,192,25,0,07,26,6,3,1,06
51786,31,95,238,20,0,02,23,10,1,4,09
51786,31,77,204,165,0,02,23,10,1,4,09
51787,8,99,385,96,0,05,15,10,2,1,10
51787,8,89,145,178,0,05,15,10,2,1,10
51788,19,83,380,43,0,04,27,10,2,4,09
51788,19,73,173,80,0,04,27,10,2,4,09
51789,17,84,136,67,0,2,7,6,1,4,05
51789,17,45,215,45,0,2,7,6,1,4,05
51790,17,86,241,187,0,2,7,7,1,4,06
51790,17,5,388,79,0,2,7,7,1,4,06
51791,8,19,177,177,0,12,5,5,4,3,05
51792,8,38,128,38,0,12,5,8,4,3,08
51792,8,22,147,170,0,12,5,8,4,3,08
51792,8,96,181,104,0,12,5,8,4,3,08
51792,8,25,280,21,0,12,5,8,4,3,08
51793,8,85,249,115,0,12,5,9,4,3,09
51794,20,95,161,119,0,01,14,10,1,3,09
51795,17,53,274,70,0,7,2,5,3,1,05
51796,38,4,250,25,0,8,12,5,3,2,05
51797,38,102,394,175,0,8,12,7,3,2,07
51798,11,35,279,175,0,5,11,5,2,1,05
51798,11,61,368,162,0,5,11,5,2,1,05
51799,29,99,267,126,0,6,3,9,2,1,09
51800,20,77,290,189,0,10,8,9,4,2,09
51800,20,19,358,190,0,10,8,9,4,2,09
51800,20,12,127,139,0,10,8,9,4,2,09
51800,20,101,254,197,0,10,8,9,4,2,09
51801,30,96,185,183,0,07,13,5,3,1,05
51801,30,104,208,181,0,07,13,5,3,1,05
51801,30,75,303,192,0,07,13,5,3,1,05
51802,10,105,310,49,0,02,20,7,1,4,06
51802,10,3,124,44,0,02,20,7,1,4,06
51803,27,87,253,129,0,02,25,10,1,4,09
51804,10,67,344,184,0,02,20,9,1,4,08
51804,10,30,323,188,0,02,20,9,1,4,08
51805,20,36,270,155,0,10,8,6,4,2,06
51805,20,14,292,165,0,10,8,6,4,2,06
51805,20,28,269,75,0,10,8,6,4,2,06
51805,20,44,301,106,0,10,8,6,4,2,06
51806,30,69,392,24,0,07,13,8,3,1,08
51806,30,86,376,137,0,07,13,8,3,1,08
51807,38,94,320,42,0,8,12,9,3,2,09
51807,38,44,164,44,0,8,12,9,3,2,09
51808,33,58,385,80,0,12,14,8,4,3,08
51809,11,101,165,123,0,08,22,6,3,2,06
51810,27,8,266,107,0,8,11,8,3,2,08
51811,17,73,317,45,0,7,2,8,3,1,08
51811,17,31,103,169,0,7,2,8,3,1,08
51812,9,45,332,92,0,8,1,10,3,2,10
51813,18,18,166,137,0,6,10,7,2,1,07
51813,18,41,236,154,0,6,10,7,2,1,07
51814,18,29,105,88,0,2,11,5,1,4,04
51815,10,94,201,86,0,11,14,7,4,3,07
51815,10,93,267,70,0,11,14,7,4,3,07
51815,10,89,271,13,0,11,14,7,4,3,07
51816,18,101,282,142,0,2,11,7,1,4,06
51817,10,48,144,170,0,11,14,9,4,3,09
51817,10,18,363,78,0,11,14,9,4,3,09
51818,10,47,371,149,0,11,14,8,4,3,08
51819,14,36,124,50,0,02,27,5,1,4,04
51820,27,77,131,30,0,8,11,5,3,2,05
51820,27,22,108,105,0,8,11,5,3,2,05
51820,27,23,333,157,0,8,11,5,3,2,05
51820,27,30,176,151,0,8,11,5,3,2,05
51820,27,34,231,34,0,8,11,5,3,2,05
51821,17,25,276,13,0,5,8,10,2,1,10
51821,17,31,394,105,0,5,8,10,2,1,10
51822,18,90,328,115,0,03,13,5,1,4,04
51822,18,93,338,175,0,03,13,5,1,4,04
51823,18,20,210,38,0,03,13,6,1,4,05
51823,18,31,341,53,0,03,13,6,1,4,05
51823,18,2,207,25,0,03,13,6,1,4,05
51824,25,36,111,144,0,7,10,10,3,1,10
51825,18,89,274,192,0,03,13,8,1,4,07
51826,40,75,264,97,0,9,9,10,3,2,10
51827,28,75,139,148,0,11,7,10,4,3,10
51828,14,63,309,52,0,02,15,10,1,4,09
51829,28,68,336,184,0,03,25,7,1,4,06
51830,3,44,397,191,0,10,2,8,4,2,08
51831,33,54,276,71,0,12,14,6,4,3,06
51831,33,78,363,143,0,12,14,6,4,3,06
51831,33,52,396,67,0,12,14,6,4,3,06
51831,33,20,228,51,0,12,14,6,4,3,06
51832,3,23,129,14,0,10,2,6,4,2,06
51832,3,39,373,189,0,10,2,6,4,2,06
51832,3,3,228,105,0,10,2,6,4,2,06
51833,28,97,329,47,0,03,25,9,1,4,08
51833,28,99,196,156,0,03,25,9,1,4,08
51834,28,22,353,44,0,03,25,8,1,4,07
51834,28,33,342,80,0,03,25,8,1,4,07
51835,2,68,117,69,0,02,25,9,1,4,08
51835,2,18,311,110,0,02,25,9,1,4,08
51836,12,32,258,105,0,11,17,5,4,3,05
51837,8,72,369,184,0,03,21,10,1,4,09
51838,35,35,151,177,0,02,21,10,1,4,09
51838,35,1,320,156,0,02,21,10,1,4,09
51838,35,69,120,197,0,02,21,10,1,4,09
51838,35,101,389,65,0,02,21,10,1,4,09
51839,2,79,218,93,0,02,25,6,1,4,05
51839,2,91,279,173,0,02,25,6,1,4,05
51840,2,22,373,81,0,02,25,5,1,4,04
51841,29,1,312,107,0,03,18,5,1,4,04
51842,4,72,224,107,0,10,8,10,4,2,10
51843,31,81,316,178,0,10,16,10,4,2,10
51844,34,45,358,97,0,6,4,5,2,1,05
51845,19,85,365,33,0,06,19,10,2,1,10
51845,19,37,269,135,0,06,19,10,2,1,10
51846,32,42,258,96,0,07,27,10,3,1,10
51847,17,1,321,22,0,02,26,7,1,4,06
51848,17,86,249,123,0,02,26,6,1,4,05
51848,17,76,381,122,0,02,26,6,1,4,05
51848,17,22,315,53,0,02,26,6,1,4,05
51849,27,35,176,91,0,12,15,9,4,3,09
51849,27,55,364,105,0,12,15,9,4,3,09
51850,27,83,114,83,0,12,15,8,4,3,08
51850,27,86,263,98,0,12,15,8,4,3,08
51850,27,34,298,191,0,12,15,8,4,3,08
51850,27,16,109,137,0,12,15,8,4,3,08
51851,27,94,350,116,0,12,15,6,4,3,06
51852,27,88,333,54,0,12,15,5,4,3,05
51853,15,11,295,106,0,12,18,7,4,3,07
51853,15,73,204,122,0,12,18,7,4,3,07
51854,31,55,389,70,0,3,6,5,1,4,04
51855,31,52,135,114,0,3,6,6,1,4,05
51855,31,48,265,51,0,3,6,6,1,4,05
51856,31,32,202,70,0,3,6,7,1,4,06
51857,19,38,336,22,0,10,17,8,4,2,08
51857,19,20,378,137,0,10,17,8,4,2,08
51858,26,98,293,143,0,9,10,5,3,2,05
51859,19,87,123,141,0,10,17,9,4,2,09
51860,15,13,145,196,0,12,18,9,4,3,09
51861,15,102,341,190,0,12,18,8,4,3,08
51862,13,55,286,21,0,02,19,9,1,4,08
51862,13,32,327,96,0,02,19,9,1,4,08
51863,36,93,339,186,0,1,3,5,1,3,04
51863,36,80,271,115,0,1,3,5,1,3,04
51864,36,40,200,35,0,1,3,6,1,3,05
51865,36,94,356,88,0,1,3,7,1,3,06
51866,28,17,205,27,0,5,2,8,2,1,08
51867,28,98,224,158,0,5,2,9,2,1,09
51868,28,19,240,155,0,5,2,5,2,1,05
51869,12,82,307,149,0,03,14,6,1,4,05
51870,2,54,386,22,0,08,28,9,3,2,09
51871,36,45,306,111,0,1,3,9,1,3,08
51872,13,98,110,175,0,02,19,6,1,4,05
51873,2,8,186,159,0,8,10,9,3,2,09
51873,2,44,263,18,0,8,10,9,3,2,09
51874,2,50,369,53,0,8,10,8,3,2,08
51875,2,73,335,21,0,8,10,7,3,2,07
51875,2,11,243,104,0,8,10,7,3,2,07
51875,2,91,289,149,0,8,10,7,3,2,07
51875,2,105,228,190,0,8,10,7,3,2,07
51876,2,27,102,15,0,8,10,6,3,2,06
51877,12,29,400,66,0,04,27,8,2,4,07
51878,21,51,175,158,0,07,19,6,3,1,06
51879,18,41,342,41,0,02,27,8,1,4,07
51880,19,51,216,190,0,9,6,8,3,2,08
51881,19,18,166,87,0,9,6,9,3,2,09
51882,16,42,334,157,0,02,26,5,1,4,04
51883,10,20,315,48,0,06,25,9,2,1,09
51883,10,76,375,169,0,06,25,9,2,1,09
51884,10,89,201,197,0,06,25,8,2,1,08
51885,17,29,337,52,0,2,3,8,1,4,07
51885,17,46,343,169,0,2,3,8,1,4,07
51885,17,60,303,37,0,2,3,8,1,4,07
51886,17,57,315,45,0,2,3,9,1,4,08
51886,17,38,316,152,0,2,3,9,1,4,08
51887,17,43,276,13,0,2,3,7,1,4,06
51888,17,31,150,149,0,2,3,5,1,4,04
51888,17,76,168,59,0,2,3,5,1,4,04
51889,10,60,241,170,0,06,25,5,2,1,05
51890,10,61,364,44,0,06,25,7,2,1,07
51890,10,21,175,10,0,06,25,7,2,1,07
51891,21,33,373,120,0,07,19,5,3,1,05
51892,16,61,196,75,0,04,28,8,2,4,07
51892,16,30,113,61,0,04,28,8,2,4,07
51893,30,37,134,143,0,04,24,5,2,4,04
51893,30,69,176,147,0,04,24,5,2,4,04
51894,30,65,268,106,0,04,24,6,2,4,05
51894,30,91,334,120,0,04,24,6,2,4,05
51895,30,49,330,92,0,04,24,7,2,4,06
51895,30,6,229,79,0,04,24,7,2,4,06
51896,30,71,293,113,0,04,24,8,2,4,07
51897,30,22,136,194,0,04,24,9,2,4,08
51898,16,12,385,92,0,04,28,5,2,4,04
51898,16,62,394,113,0,04,28,5,2,4,04
51899,16,23,166,85,0,04,28,6,2,4,05
51899,16,72,224,164,0,04,28,6,2,4,05
51899,16,18,294,17,0,04,28,6,2,4,05
51900,16,39,210,200,0,04,28,7,2,4,06
51901,13,93,107,89,0,05,27,7,2,1,07
51901,13,24,316,194,0,05,27,7,2,1,07
51902,13,37,358,154,0,05,27,6,2,1,06
51903,24,85,121,57,0,12,10,8,4,3,08
51904,24,62,163,35,0,12,10,7,4,3,07
51904,24,3,296,121,0,12,10,7,4,3,07
51905,3,78,279,56,0,9,6,10,3,2,10
51906,13,40,371,107,0,05,27,9,2,1,09
51907,13,87,289,53,0,05,27,8,2,1,08
51908,38,54,385,161,0,12,4,10,4,3,10
51909,29,25,106,195,0,02,21,7,1,4,06
51910,1,41,308,169,0,1,1,10,1,3,09
51910,1,7,238,186,0,1,1,10,1,3,09
51910,1,42,112,19,0,1,1,10,1,3,09
51910,1,20,179,31,0,1,1,10,1,3,09
51911,29,38,323,133,0,02,21,6,1,4,05
51911,29,100,102,20,0,02,21,6,1,4,05
51912,26,11,119,167,0,8,8,10,3,2,10
51913,25,88,335,193,0,05,15,9,2,1,09
51913,25,72,176,39,0,05,15,9,2,1,09
51914,25,105,130,69,0,05,15,8,2,1,08
51915,15,76,207,163,0,10,13,7,4,2,07
51916,6,95,342,124,0,9,7,9,3,2,09
51916,6,105,324,47,0,9,7,9,3,2,09
51916,6,67,108,57,0,9,7,9,3,2,09
51917,30,42,212,78,0,10,27,8,4,2,08
51918,39,14,283,16,0,07,21,6,3,1,06
51919,10,36,141,137,0,02,22,10,1,4,09
51919,10,82,297,197,0,02,22,10,1,4,09
51920,6,94,396,41,0,9,7,7,3,2,07
51921,12,83,184,103,0,10,12,7,4,2,07
51922,22,102,168,43,0,10,27,5,4,2,05
51922,22,33,169,76,0,10,27,5,4,2,05
51923,4,18,128,110,0,11,12,8,4,3,08
51923,4,41,294,34,0,11,12,8,4,3,08
51924,39,19,303,175,0,10,12,7,4,2,07
51925,17,81,258,181,0,1,1,10,1,3,09
51926,7,100,225,55,0,8,3,10,3,2,10
51927,36,37,215,11,0,08,29,8,3,2,08
51927,36,87,326,147,0,08,29,8,3,2,08
51928,27,104,162,32,0,11,26,8,4,3,08
51929,9,52,202,88,0,8,6,8,3,2,08
51930,4,93,326,53,0,11,12,6,4,3,06
51930,4,79,103,198,0,11,12,6,4,3,06
51930,4,60,105,165,0,11,12,6,4,3,06
51931,10,92,292,28,0,06,17,8,2,1,08
51931,10,37,163,56,0,06,17,8,2,1,08
51932,10,12,109,173,0,06,17,9,2,1,09
51932,10,86,386,123,0,06,17,9,2,1,09
51932,10,10,286,160,0,06,17,9,2,1,09
51932,10,8,150,194,0,06,17,9,2,1,09
51932,10,59,253,17,0,06,17,9,2,1,09
51932,10,68,304,14,0,06,17,9,2,1,09
51933,39,31,370,173,0,12,7,5,4,3,05
51933,39,53,194,54,0,12,7,5,4,3,05
51934,39,1,381,179,0,12,7,7,4,3,07
51935,35,65,185,161,0,2,8,10,1,4,09
51936,10,19,347,112,0,06,17,7,2,1,07
51936,10,36,117,166,0,06,17,7,2,1,07
51936,10,40,365,122,0,06,17,7,2,1,07
51936,10,23,289,50,0,06,17,7,2,1,07
51937,18,91,209,108,0,08,28,9,3,2,09
51938,19,82,229,34,0,06,30,10,2,1,10
51939,33,74,271,169,0,10,26,6,4,2,06
51940,10,81,160,142,0,03,13,7,1,4,06
51940,10,59,387,198,0,03,13,7,1,4,06
51941,40,3,367,95,0,12,25,5,4,3,05
51941,40,40,146,65,0,12,25,5,4,3,05
51942,19,67,314,86,0,03,20,9,1,4,08
51942,19,49,278,186,0,03,20,9,1,4,08
51943,40,27,329,49,0,12,25,9,4,3,09
51943,40,62,341,14,0,12,25,9,4,3,09
51944,40,28,311,198,0,12,25,8,4,3,08
51945,11,30,329,194,0,7,8,8,3,1,08
51945,11,58,377,120,0,7,8,8,3,1,08
51946,4,77,375,57,0,02,23,7,1,4,06
51946,4,17,104,150,0,02,23,7,1,4,06
51947,6,95,335,70,0,2,10,6,1,4,05
51948,4,9,179,100,0,02,23,6,1,4,05
51948,4,83,233,197,0,02,23,6,1,4,05
51949,20,75,358,186,0,12,9,9,4,3,09
51949,20,4,126,67,0,12,9,9,4,3,09
51950,11,51,133,133,0,7,8,5,3,1,05
51951,11,73,179,133,0,7,8,6,3,1,06
51952,11,38,162,116,0,7,8,7,3,1,07
51952,11,1,242,193,0,7,8,7,3,1,07
51953,11,44,175,144,0,10,10,10,4,2,10
51954,16,5,188,104,0,08,14,6,3,2,06
51954,16,3,123,83,0,08,14,6,3,2,06
51955,37,59,341,178,0,05,16,9,2,1,09
51955,37,35,314,83,0,05,16,9,2,1,09
51956,37,63,280,38,0,05,16,8,2,1,08
51956,37,21,313,136,0,05,16,8,2,1,08
51956,37,75,370,100,0,05,16,8,2,1,08
51957,24,12,346,145,0,06,29,10,2,1,10
51958,37,85,219,153,0,05,16,5,2,1,05
51959,27,28,168,59,0,02,15,9,1,4,08
51960,40,101,224,173,0,2,7,8,1,4,07
51961,40,29,149,13,0,2,7,9,1,4,08
51962,38,89,142,141,0,12,26,5,4,3,05
51962,38,17,367,163,0,12,26,5,4,3,05
51963,38,40,301,90,0,12,26,7,4,3,07
51963,38,97,244,79,0,12,26,7,4,3,07
51963,38,63,186,184,0,12,26,7,4,3,07
51963,38,77,396,113,0,12,26,7,4,3,07
51964,38,31,173,172,0,12,26,6,4,3,06
51965,38,47,257,133,0,12,26,9,4,3,09
51965,38,58,115,28,0,12,26,9,4,3,09
51965,38,31,365,129,0,12,26,9,4,3,09
51966,35,13,347,40,0,02,28,5,1,4,04
51967,40,31,293,98,0,2,7,7,1,4,06
51967,40,87,331,49,0,2,7,7,1,4,06
51968,40,103,141,13,0,2,7,5,1,4,04
51968,40,18,207,191,0,2,7,5,1,4,04
51968,40,94,161,17,0,2,7,5,1,4,04
51969,1,95,272,161,0,10,14,7,4,2,07
51969,1,30,196,100,0,10,14,7,4,2,07
51969,1,89,365,174,0,10,14,7,4,2,07
51969,1,48,258,128,0,10,14,7,4,2,07
51970,13,17,158,40,0,04,26,10,2,4,09
